timestamp,sensor_index,humidity,temperature,pressure,pm2_5,humidity_error,temperature_error,pressure_error
2022-09-06,142852,50.379,77.785,990.124,4.1465,,,
2023-03-29,142852,42.894,28.455,997.287,4.595,,,
2023-01-11,142852,63.916,37.345,981.742,61.1635,,,
2023-02-08,142852,55.908,39.449,990.146,4.4985,,,
2023-01-01,142852,63.367,37.531,981.451,15.873000000000001,,,
2022-10-13,142852,47.284,48.366,976.436,5.8580000000000005,,,
2022-10-22,142852,42.567,61.463,972.581,41.0115,,,
2023-03-19,142852,42.08,28.326,993.591,0.10200000000000001,,,
2022-09-21,142852,45.159,71.951,985.915,3.9995000000000003,,,
2022-09-25,142852,54.275,65.397,982.593,0.5740000000000001,,,
2023-01-31,142852,41.877,7.401,997.919,0.5775,,,
2022-10-01,142852,42.851,68.433,993.302,1.7355,,,
2023-03-05,142852,52.337,35.582,991.664,14.3845,,,
2022-10-11,142852,38.194,70.594,978.552,8.8185,,,
2023-03-13,142852,53.575,32.405,994.299,0.0215,,,
2023-03-17,142852,52.587,21.432,983.301,0.035,,,
2022-10-09,142852,39.213,61.094,988.751,3.113,,,
2022-11-11,142852,57.8,33.431,986.06,0.001,,,
2022-11-21,142852,51.728,34.052,988.421,6.7155000000000005,,,
2022-09-12,142852,46.764,69.589,987.001,3.3185000000000002,,,
2023-03-30,142852,45.484,30.21,991.808,6.797000000000001,,,
2023-02-15,142852,65.599,37.976,970.169,5.868,,,
2022-12-18,142852,56.217,14.032,990.654,1.2905,,,
2023-01-07,142852,52.52,18.756,999.948,27.877000000000002,,,
2022-12-03,142852,52.191,18.102,994.42,0.5565,,,
2023-03-23,142852,47.971,37.565,989.734,3.064,,,
2022-12-04,142852,50.656,25.097,990.025,2.041,,,
2022-10-02,142852,51.293,67.964,997.392,4.232,,,
2022-12-15,142852,74.54,38.737,967.081,3.6734999999999998,,,
2022-11-15,142852,67.999,36.523,994.711,18.8675,,,
2023-02-09,142852,61.495,37.541,984.603,15.8965,,,
2023-01-03,142852,69.024,29.655,981.639,15.6145,,,
2022-11-27,142852,53.068,43.533,980.22,2.051,,,
2022-10-25,142852,50.373,50.469,978.553,0.2945,,,
2023-01-20,142852,59.319,33.095,989.104,0.8525,,,
2022-09-30,142852,38.455,67.12,993.043,0.305,,,
2022-11-02,142852,36.964,69.202,985.49,4.4155,,,
2023-01-24,142852,60.738,31.628,988.702,9.252500000000001,,,
2023-03-12,142852,64.728,36.34,982.03,5.9915,,,
2023-03-02,142852,57.304,30.949,987.487,2.615,,,
2022-09-02,142852,48.136,85.639,981.708,2.533,,,
2023-01-14,142852,62.735,25.73,990.92,11.6115,,,
2023-01-30,142852,44.593,6.471,1002.296,0.927,,,
2023-02-17,142852,42.654,23.523,994.901,0.3,,,
2022-12-21,142852,52.36,2.095,1002.334,0.8634999999999999,,,
2022-12-30,142852,57.379,27.641,984.257,5.8294999999999995,,,
2023-02-05,142852,53.978,32.21,984.159,17.2885,,,
2023-02-07,142852,61.824,39.15,981.714,13.148499999999999,,,
2022-09-28,142852,45.545,55.634,1002.088,2.3369999999999997,,,
2022-12-10,142852,69.295,36.749,992.235,13.0295,,,
2022-12-11,142852,65.037,39.716,993.672,22.516,,,
2022-11-18,142852,55.957,26.081,991.796,0.257,,,
2023-01-19,142852,68.591,35.645,979.031,0.172,,,
2023-03-20,142852,47.453,38.45,984.87,1.8535,,,
2022-10-28,142852,39.616,60.426,996.303,5.093999999999999,,,
2022-12-09,142852,65.808,32.62,994.872,19.134,,,
2022-10-15,142852,55.296,46.939,979.376,0.5445,,,
2022-12-06,142852,50.357,26.332,988.554,2.1694999999999998,,,
2022-10-12,142852,52.359,61.773,973.835,5.018000000000001,,,
2023-01-27,142852,57.048,27.499,975.077,4.76,,,
2023-03-15,142852,51.953,40.668,985.784,10.913,,,
2023-02-26,142852,48.562,25.995,985.686,7.2935,,,
2022-10-05,142852,48.277,72.792,987.26,7.139,,,
2022-10-06,142852,50.435,62.703,991.64,15.364,,,
2023-02-14,142852,62.049,42.468,969.818,6.977,,,
2023-02-03,142852,39.559,1.726,1006.749,0.0095,,,
2023-01-29,142852,40.98,10.421,1000.744,0.269,,,
2023-01-09,142852,59.174,26.63,986.551,37.2155,,,
2023-01-05,142852,65.392,33.502,983.861,2.1479999999999997,,,
2023-02-04,142852,45.16,19.171,986.849,2.5345,,,
2023-03-27,142852,36.601,39.356,993.884,1.8965,,,
2022-10-23,142852,42.009,72.474,972.712,8.847,,,
2023-03-01,142852,66.333,38.61,978.172,6.7615,,,
2022-12-24,142852,51.504,3.683,992.177,0.21100000000000002,,,
2022-12-25,142852,46.227,7.143,992.313,0.34950000000000003,,,
2023-01-16,142852,72.206,38.834,972.852,14.68,,,
2022-10-07,142852,52.632,51.343,1003.154,0.0,,,
2022-12-02,142852,51.275,38.564,975.991,0.909,,,
2022-11-26,142852,42.306,49.983,980.669,0.5640000000000001,,,
2022-09-13,142852,47.416,72.319,984.436,3.834,,,
2023-03-06,142852,72.895,37.576,989.808,0.215,,,
2023-02-01,142852,41.785,18.624,992.695,4.68,,,
2022-12-12,142852,61.747,36.458,994.721,15.264,,,
2023-02-06,142852,60.11,30.17,985.514,25.8975,,,
2022-10-20,142852,32.228,51.246,979.537,4.2665,,,
2022-12-31,142852,65.401,31.301,981.725,13.1435,,,
2022-10-24,142852,53.032,68.037,971.949,5.083,,,
2023-03-28,142852,39.977,32.472,997.274,2.6384999999999996,,,
2022-11-09,142852,72.887,56.485,987.355,19.071,,,
2022-09-19,142852,53.876,72.528,985.768,12.558,,,
2023-02-22,142852,63.428,20.256,983.202,0.037,,,
2023-03-07,142852,59.703,37.914,1001.458,0.8755,,,
2022-12-17,142852,63.506,27.463,976.825,0.9055,,,
2022-09-08,142852,48.679,84.001,982.86,13.633,,,
2023-02-24,142852,48.416,12.485,1007.102,1.1855,,,
2023-01-21,142852,64.227,28.364,991.315,3.949,,,
2023-03-21,142852,52.765,35.263,988.133,2.946,,,
2022-11-13,142852,42.786,33.839,997.399,0.3405,,,
2022-11-23,142852,55.611,38.294,987.825,33.003,,,
2022-09-18,142852,57.94,75.292,982.008,6.2325,,,
2022-11-04,142852,61.513,50.543,981.471,8.3205,,,
2022-11-30,142852,52.505,24.598,984.673,0.457,,,
2022-11-01,142852,35.101,60.101,984.212,14.181999999999999,,,
2023-02-21,142852,53.614,18.055,979.511,0.741,,,
2022-11-25,142852,55.104,42.862,992.309,8.593,,,
2023-01-18,142852,67.067,37.341,985.936,2.761,,,
2022-12-05,142852,50.817,34.496,981.415,0.873,,,
2022-10-14,142852,54.642,44.133,973.585,0.707,,,
2023-01-22,142852,62.564,27.929,986.421,10.3015,,,
2022-09-05,142852,51.54,73.425,990.748,2.5095,,,
2023-01-10,142852,62.435,36.133,981.635,48.301,,,
2022-10-10,142852,41.685,63.197,989.756,3.4395,,,
2022-12-29,142852,62.846,41.114,972.766,21.709,,,
2023-01-15,142852,60.279,37.588,979.716,9.030000000000001,,,
2023-03-03,142852,57.684,38.402,978.998,16.486,,,
2023-01-26,142852,51.029,20.651,987.579,0.02,,,
2023-03-18,142852,49.708,21.768,990.602,0.10500000000000001,,,
2022-09-15,142852,46.403,79.415,986.836,7.307499999999999,,,
2023-03-04,142852,55.376,39.664,981.515,17.674500000000002,,,
2022-10-19,142852,36.743,42.498,991.509,0.524,,,
2022-09-20,142852,50.197,81.41,980.421,12.7035,,,
2022-11-22,142852,55.646,34.569,992.324,18.8005,,,
2022-12-28,142852,58.563,35.043,969.26,6.6635,,,
2023-03-11,142852,67.215,32.543,988.51,1.112,,,
2023-02-19,142852,57.542,37.526,979.588,14.024999999999999,,,
2022-09-03,142852,44.055,75.189,992.003,0.1095,,,
2023-02-12,142852,54.28,39.228,985.125,10.658999999999999,,,
2022-10-04,142852,38.021,73.539,990.749,2.0665,,,
2022-09-09,142852,57.186,75.119,980.448,5.7844999999999995,,,
2023-01-02,142852,62.634,31.362,990.25,19.06,,,
2022-09-26,142852,38.338,62.271,987.164,0.001,,,
2022-11-06,142852,53.488,48.525,974.654,2.442,,,
2023-02-18,142852,55.056,35.319,987.525,8.5745,,,
2023-03-16,142852,63.92,43.838,975.301,12.6635,,,
2022-09-07,142852,54.042,82.98,991.929,15.672,,,
2022-12-23,142852,50.648,-2.007,989.221,0.069,,,
2022-11-24,142852,62.252,44.092,988.061,29.732,,,
2022-09-24,142852,64.204,63.674,981.51,5.787,,,
2022-09-27,142852,40.455,59.148,992.915,0.055999999999999994,,,
2022-09-22,142852,49.761,62.609,994.835,0.054,,,
2022-12-27,142852,48.581,19.418,984.469,0.7084999999999999,,,
2022-11-05,142852,60.996,43.56,973.942,4.1465,,,
2023-03-14,142852,46.816,30.361,997.65,6.9775,,,
2022-12-14,142852,78.698,37.029,977.168,5.6145,,,
2022-11-08,142852,52.116,43.981,1002.515,0.954,,,
2022-11-16,142852,66.311,38.083,993.741,23.4175,,,
2022-09-14,142852,51.66,72.153,988.129,13.623999999999999,,,
2022-10-18,142852,38.429,38.966,997.616,0.096,,,
2022-11-28,142852,55.728,38.205,978.401,8.846,,,
2022-11-10,142852,72.334,58.632,978.359,7.074999999999999,,,
2022-12-07,142852,54.256,25.644,995.942,5.163,,,
2023-01-17,142852,71.772,39.157,973.606,5.2010000000000005,,,
2022-12-19,142852,54.565,14.374,998.939,2.7720000000000002,,,
2022-09-01,142852,49.721,84.552,984.393,4.569,,,
2022-09-29,142852,36.66,62.73,998.906,0.006500000000000001,,,
2023-03-31,142852,76.261,37.432,973.332,11.778,,,
2022-10-30,142852,40.672,61.589,987.308,13.1175,,,
2022-11-14,142852,57.165,32.603,995.371,5.377000000000001,,,
2023-04-01,142852,57.648,39.926,978.075,0.376,,,
2022-11-12,142852,50.155,34.067,992.271,0.001,,,
2022-12-20,142852,52.881,11.119,1003.341,1.887,,,
2023-02-10,142852,41.501,27.862,997.617,0.0905,,,
2022-12-16,142852,66.936,37.646,966.173,4.997999999999999,,,
2022-09-23,142852,51.944,61.34,990.268,0.487,,,
2022-09-11,142852,47.782,68.45,992.429,8.8825,,,
2022-10-16,142852,46.334,50.649,987.393,0.4155,,,
2022-11-20,142852,48.372,26.533,991.299,0.8300000000000001,,,
2022-10-26,142852,49.878,49.035,986.813,6.447,,,
2022-11-03,142852,47.359,68.261,980.795,12.625499999999999,,,
2022-11-29,142852,58.411,36.221,976.956,2.9515000000000002,,,
2022-10-29,142852,39.484,62.605,993.553,6.87,,,
2023-03-09,142852,68.682,36.76,999.349,4.462999999999999,,,
2023-02-11,142852,51.615,36.26,991.716,0.56,,,
2023-02-16,142852,46.997,23.582,993.85,0.004,,,
2022-10-17,142852,38.61,41.072,992.86,0.009999999999999998,,,
2022-09-04,142852,47.343,70.244,994.1,0.127,,,
2022-11-07,142852,42.897,39.07,1000.2,0.16399999999999998,,,
2023-03-24,142852,40.45,38.44,988.625,6.7645,,,
2023-01-28,142852,47.665,13.477,993.104,0.002,,,
2023-03-26,143214,45.481,42.017,986.662,18.4585,,,
2022-12-06,143214,49.308,26.974,988.835,9.6265,,,
2022-11-08,143214,49.925,45.492,1002.967,5.184,,,
2022-09-25,143214,52.486,66.348,983.087,2.9035,,,
2022-11-01,143214,38.493,57.49,984.791,19.9665,,,
2023-01-19,143214,64.902,37.525,979.455,2.8114999999999997,,,
2023-02-28,143214,53.436,38.936,980.335,18.5225,,,
2022-09-14,143214,52.486,71.958,988.662,15.404,,,
2022-11-06,143214,54.737,48.457,975.216,6.3315,,,
2022-10-24,143214,53.988,67.825,972.742,9.1425,,,
2023-01-15,143214,58.664,38.475,980.616,15.011,,,
2022-09-05,143214,53.085,72.811,991.232,6.157,,,
2023-02-17,143214,44.453,22.802,995.379,3.878,,,
2023-03-12,143214,62.115,37.883,982.799,11.745000000000001,,,
2022-09-24,143214,63.583,64.087,981.947,8.631499999999999,,,
2023-02-15,143214,65.051,38.529,970.657,7.6594999999999995,,,
2022-11-13,143214,40.9,34.646,997.559,2.411,,,
2022-11-30,143214,51.388,26.553,985.05,3.9165,,,
2022-09-28,143214,48.17,54.415,1002.539,5.4585,,,
2023-01-14,143214,61.697,26.79,991.609,25.338,,,
2023-03-28,143214,40.079,34.351,997.965,8.65,,,
2023-01-27,143214,57.346,28.144,975.561,25.667,,,
2023-01-22,143214,61.286,29.39,986.845,24.321,,,
2022-11-21,143214,50.393,34.814,988.807,14.215,,,
2022-09-13,143214,47.892,71.172,984.931,10.7395,,,
2023-03-21,143214,48.224,38.185,988.564,6.7524999999999995,,,
2022-12-09,143214,59.964,35.299,995.14,31.5105,,,
2023-03-19,143214,40.336,28.554,994.183,3.9015,,,
2022-12-20,143214,49.871,14.001,1003.448,8.4275,,,
2022-12-26,143214,45.729,16.236,994.373,5.449,,,
2022-09-30,143214,39.561,66.104,993.799,2.129,,,
2022-11-07,143214,41.378,40.989,1000.561,4.1945,,,
2023-01-26,143214,49.621,23.064,987.857,4.66,,,
2022-11-29,143214,59.585,36.629,977.24,9.593,,,
2022-12-23,143214,49.5,-0.189,989.333,1.0545,,,
2022-10-12,143214,51.461,62.685,974.401,8.253499999999999,,,
2022-09-09,143214,56.337,75.511,980.88,10.0825,,,
2022-12-07,143214,52.189,26.847,996.145,15.102,,,
2023-01-21,143214,64.086,29.377,992.049,12.668,,,
2023-03-23,143214,47.74,38.285,990.179,9.8345,,,
2023-03-18,143214,47.242,22.247,990.781,2.7430000000000003,,,
2023-01-29,143214,40.067,11.973,1000.77,3.38,,,
2022-10-23,143214,43.411,71.582,973.493,11.505500000000001,,,
2022-10-29,143214,44.94,58.41,994.276,12.587499999999999,,,
2023-02-03,143214,38.414,3.182,1007.017,2.786,,,
2022-11-12,143214,49.514,34.793,992.391,0.4455,,,
2023-02-27,143214,57.595,38.535,969.946,15.5485,,,
2023-04-01,143214,61.346,39.295,978.422,3.147,,,
2023-03-30,143214,45.129,31.903,992.405,15.4635,,,
2023-02-26,143214,44.994,28.264,986.118,19.039,,,
2022-11-28,143214,56.712,37.792,979.054,17.7855,,,
2022-11-05,143214,62.472,43.911,974.112,8.706,,,
2022-12-27,143214,48.275,19.556,985.204,4.444,,,
2023-03-17,143214,50.397,23.503,983.417,3.8695000000000004,,,
2023-02-08,143214,54.688,38.657,990.903,11.4055,,,
2023-03-09,143214,61.694,39.656,999.879,8.922,,,
2023-01-18,143214,62.393,39.368,986.496,9.2455,,,
2022-10-06,143214,50.774,62.824,992.092,18.349,,,
2023-01-02,143214,62.435,31.995,990.671,35.6135,,,
2023-02-14,143214,60.889,43.194,970.703,11.769,,,
2022-12-15,143214,71.208,40.294,967.381,7.237,,,
2022-10-05,143214,47.581,72.563,988.067,9.659500000000001,,,
2022-11-23,143214,52.983,39.294,988.349,48.7495,,,
2022-12-19,143214,53.406,14.725,999.138,11.3015,,,
2023-01-08,143214,54.126,20.181,995.445,69.5495,,,
2022-11-27,143214,52.689,43.979,980.566,5.779999999999999,,,
2023-02-12,143214,53.64,38.851,985.92,17.002499999999998,,,
2022-09-11,143214,48.179,68.286,992.85,20.508000000000003,,,
2023-02-24,143214,47.614,13.917,1007.464,10.179,,,
2023-02-19,143214,58.922,36.895,980.117,20.3985,,,
2023-03-11,143214,59.549,36.258,989.097,4.291,,,
2023-02-13,143214,54.175,39.269,980.944,12.6295,,,
2022-09-26,143214,38.096,62.117,987.463,1.062,,,
2023-01-01,143214,62.733,38.069,981.917,22.684,,,
2022-12-25,143214,44.605,8.747,992.77,3.6719999999999997,,,
2022-11-04,143214,59.628,52.172,981.805,13.3285,,,
2023-01-03,143214,66.157,31.826,981.724,32.291,,,
2022-10-21,143214,38.751,60.347,972.968,25.6175,,,
2023-01-10,143214,62.471,34.492,982.212,86.3955,,,
2022-10-27,143214,48.254,52.744,993.171,13.376000000000001,,,
2022-11-09,143214,70.264,58.136,987.902,19.951,,,
2022-12-14,143214,73.171,39.535,977.485,8.7335,,,
2022-12-03,143214,50.396,20.157,994.677,2.745,,,
2023-03-24,143214,40.638,38.807,989.265,12.153500000000001,,,
2023-02-18,143214,54.903,35.603,988.228,17.575000000000003,,,
2022-12-30,143214,55.097,29.931,984.766,14.541,,,
2023-01-07,143214,53.218,17.881,1000.278,65.6935,,,
2023-03-08,143214,47.171,40.574,1002.579,4.765000000000001,,,
2022-10-09,143214,37.806,60.592,989.264,9.5755,,,
2023-03-07,143214,54.968,40.986,1002.007,3.9475,,,
2022-10-20,143214,32.882,49.76,979.956,10.2035,,,
2023-01-05,143214,65.029,34.968,984.059,5.4025,,,
2022-12-24,143214,48.614,6.332,992.478,0.851,,,
2022-09-20,143214,52.163,80.798,981.3,14.322,,,
2022-09-06,143214,52.068,76.822,990.747,7.689,,,
2022-12-18,143214,52.826,16.907,990.854,6.484999999999999,,,
2022-10-19,143214,37.581,42.631,991.793,2.0395,,,
2022-10-08,143214,42.879,51.189,997.359,5.805,,,
2022-12-22,143214,47.322,3.99,991.815,5.8845,,,
2022-10-31,143214,47.69,54.897,983.056,44.453,,,
2022-09-15,143214,47.581,78.779,987.7,9.46,,,
2022-12-21,143214,48.237,5.177,1002.434,8.4505,,,
2022-09-03,143214,43.071,75.825,992.331,1.831,,,
2022-10-25,143214,52.925,49.85,978.967,1.7565,,,
2023-01-16,143214,66.308,41.805,973.314,18.329,,,
2022-11-26,143214,41.869,50.228,981.413,5.572,,,
2022-11-11,143214,55.161,35.432,986.368,1.0075,,,
2023-03-25,143214,38.117,44.633,979.872,12.1355,,,
2023-03-15,143214,51.981,40.656,986.683,17.2425,,,
2023-01-23,143214,61.876,26.889,987.136,27.551000000000002,,,
2022-11-10,143214,66.659,65.541,978.745,16.682000000000002,,,
2023-02-01,143214,43.839,18.043,993.13,16.2205,,,
2022-09-12,143214,46.16,69.828,987.34,7.1274999999999995,,,
2022-10-10,143214,43.464,62.018,990.49,8.2595,,,
2023-01-28,143214,47.323,14.499,993.2,3.2110000000000003,,,
2023-02-09,143214,60.037,38.124,985.158,24.418,,,
2023-02-07,143214,58.636,41.019,982.338,18.9175,,,
2022-09-21,143214,45.09,72.492,986.432,6.787000000000001,,,
2023-01-24,143214,60.016,32.269,989.475,19.589,,,
2022-10-16,143214,46.408,51.275,987.67,1.217,,,
2022-12-04,143214,50.181,24.422,990.67,9.751,,,
2023-02-04,143214,44.314,19.542,987.429,7.757,,,
2023-02-16,143214,48.251,23.578,994.161,2.1350000000000002,,,
2022-11-14,143214,55.65,33.622,995.665,11.6055,,,
2023-01-30,143214,42.841,8.293,1002.48,5.507,,,
2022-09-19,143214,56.461,71.428,986.724,16.595,,,
2023-03-05,143214,52.653,36.307,992.214,24.3655,,,
2023-02-22,143214,59.211,23.157,983.341,2.232,,,
2022-09-04,143214,46.836,70.768,994.453,1.025,,,
2023-01-11,143214,62.712,38.164,982.233,90.383,,,
2022-12-17,143214,61.34,29.397,977.106,5.4835,,,
2022-12-01,143214,50.267,24.732,994.176,5.3845,,,
2023-03-22,143214,60.907,41.921,983.328,17.6555,,,
2022-11-22,143214,53.185,35.055,992.858,32.8035,,,
2023-01-04,143214,71.865,37.69,976.202,3.4795,,,
2022-12-13,143214,62.179,39.957,988.892,29.445500000000003,,,
2023-02-10,143214,41.011,28.285,998.214,2.3895,,,
2023-03-04,143214,56.094,39.272,982.061,28.652,,,
2022-10-22,143214,44.15,60.767,973.107,47.6045,,,
2022-09-02,143214,48.368,85.465,982.532,6.2915,,,
2022-11-17,143214,58.729,32.389,989.81,9.69,,,
2022-09-16,143214,55.956,77.051,985.617,18.209,,,
2022-12-11,143214,61.261,41.421,994.29,30.955999999999996,,,
2022-12-29,143214,60.446,42.39,973.349,27.07,,,
2022-10-26,143214,52.445,48.141,987.138,11.873000000000001,,,
2023-01-09,143214,57.211,26.628,987.005,64.28399999999999,,,
2022-11-19,143214,47.528,25.719,986.863,2.6785,,,
2022-12-12,143214,57.925,38.201,995.148,23.691,,,
2023-02-23,143214,58.603,23.661,986.405,3.7184999999999997,,,
2023-01-17,143214,69.072,40.4,974.048,9.583,,,
2022-09-18,143214,59.107,75.493,982.94,10.294,,,
2022-09-07,143214,54.026,82.942,992.592,16.006999999999998,,,
2022-12-16,143214,66.7,37.444,966.493,9.6435,,,
2022-10-15,143214,54.568,47.424,979.731,2.0745,,,
2023-01-13,143214,58.599,27.993,1000.563,11.9985,,,
2022-11-25,143214,56.25,41.875,992.969,20.613,,,
2022-12-31,143214,62.636,32.271,982.32,22.5785,,,
2022-09-01,143214,50.565,83.285,985.057,7.1705000000000005,,,
2023-02-11,143214,48.053,37.067,992.57,3.5149999999999997,,,
2023-03-16,143214,62.437,44.899,975.914,16.6715,,,
2022-10-11,143214,40.265,69.41,979.732,13.4125,,,
2023-02-21,143214,50.571,20.192,979.876,5.694,,,
2022-12-28,143214,57.778,35.481,969.976,14.296,,,
2022-10-13,143214,46.375,49.379,976.838,10.274999999999999,,,
2023-02-05,143214,52.325,31.675,984.654,31.3855,,,
2023-01-20,143214,58.203,34.689,989.802,4.1739999999999995,,,
2022-11-24,143214,62.751,42.521,988.585,41.543499999999995,,,
2023-03-20,143214,46.431,39.592,985.244,6.5009999999999994,,,
2022-11-16,143214,64.451,39.221,993.884,31.8995,,,
2022-10-07,143214,53.272,51.674,1003.451,0.7615000000000001,,,
2022-12-10,143214,64.968,38.699,992.807,19.333,,,
2022-11-18,143214,54.977,27.195,992.0,4.665,,,
2022-12-02,143214,50.575,38.978,976.652,5.7145,,,
2023-03-29,143214,42.71,29.699,997.724,13.1555,,,
2023-03-01,143214,60.495,40.703,978.585,10.952,,,
2022-12-05,143214,50.467,34.439,981.825,6.785,,,
2023-01-31,143214,43.395,7.229,998.543,6.373,,,
2022-09-17,143214,58.743,77.875,982.57,16.7595,,,
2023-02-25,143214,48.932,21.995,995.141,16.409,,,
2023-03-02,143214,56.358,31.393,987.831,5.9935,,,
2022-11-03,143214,49.226,67.308,981.643,15.6535,,,
2023-03-03,143214,57.549,37.672,979.535,23.7335,,,
2022-10-28,143214,42.703,57.926,997.001,9.6695,,,
2022-09-23,143214,54.113,60.482,990.931,2.147,,,
2023-02-20,143214,57.573,30.671,978.792,11.7735,,,
2023-03-13,143214,51.578,33.047,994.591,1.9315,,,
2022-11-20,143214,48.735,26.214,991.705,6.399000000000001,,,
2022-10-14,143214,54.214,44.354,973.967,3.8895,,,
2022-10-18,143214,39.621,37.927,997.758,0.9765,,,
2023-03-10,143214,60.99,38.118,995.329,3.844,,,
2023-01-25,143214,61.678,34.724,984.433,33.0825,,,
2022-10-04,143214,38.94,72.755,991.882,5.1835,,,
2022-10-02,143214,51.078,68.418,998.069,8.128,,,
2022-10-03,143214,46.064,70.989,996.307,6.5,,,
2022-09-10,143214,60.493,70.083,990.193,12.3055,,,
2022-12-08,143214,53.574,23.676,1000.483,21.273000000000003,,,
2022-09-29,143214,38.426,60.822,999.634,1.5415,,,
2023-03-31,143214,71.076,40.339,973.812,19.0745,,,
2023-03-06,143214,68.964,39.65,990.192,3.2195,,,
2022-10-01,143214,44.028,68.772,994.34,5.464,,,
2023-01-12,143214,61.601,34.352,992.112,36.6855,,,
2022-10-30,143214,43.667,58.926,987.881,17.418,,,
2023-03-14,143214,48.551,29.29,998.218,15.434999999999999,,,
2022-09-08,143214,49.283,83.476,983.752,15.902999999999999,,,
2022-09-27,143214,38.907,59.015,993.185,1.047,,,
2022-11-02,143214,38.717,67.535,986.378,7.648999999999999,,,
2023-03-27,143214,37.207,40.122,994.438,7.4165,,,
2022-09-22,143214,49.761,62.711,995.37,0.848,,,
2023-02-06,143214,56.206,31.589,986.244,40.3955,,,
2022-10-17,143214,39.214,40.836,992.954,0.2435,,,
2023-02-02,143214,45.603,19.48,993.71,23.509,,,
2023-01-06,143214,57.528,25.775,992.226,28.945999999999998,,,
2022-11-15,143214,65.174,38.018,994.946,28.508,,,
2023-01-03,143216,58.535,34.122,981.437,32.676500000000004,,,
2023-01-15,143216,55.139,39.618,979.89,16.212,,,
2022-11-18,143216,44.18,33.057,991.681,5.6545000000000005,,,
2023-02-24,143216,42.379,18.561,1006.824,7.8585,,,
2022-11-16,143216,57.8,41.801,993.709,36.8565,,,
2022-10-07,143216,50.836,53.527,1003.551,0.6925,,,
2022-11-12,143216,39.993,39.932,992.272,0.779,,,
2023-02-06,143216,51.865,34.025,985.54,40.6455,,,
2023-01-10,143216,57.753,38.411,981.584,78.8255,,,
2023-01-22,143216,55.25,31.689,986.316,25.7445,,,
2023-01-21,143216,57.283,31.64,991.446,12.4185,,,
2023-03-12,143216,57.914,39.36,982.095,13.14,,,
2022-12-17,143216,50.99,35.085,976.624,7.5415,,,
2023-02-15,143216,57.086,42.537,969.95,9.0365,,,
2022-12-15,143216,65.233,42.139,966.982,8.485,,,
2023-04-01,143216,55.72,40.313,977.831,3.3475,,,
2023-02-21,143216,41.51,25.74,979.148,5.8955,,,
2023-01-02,143216,54.375,35.64,990.13,35.677,,,
2022-11-13,143216,35.728,37.943,997.439,1.9635,,,
2023-02-11,143216,45.293,37.46,991.796,4.125500000000001,,,
2022-10-11,143216,37.249,70.615,979.337,12.788499999999999,,,
2022-11-14,143216,48.103,37.011,995.512,11.417,,,
2023-03-15,143216,48.442,41.94,985.795,18.2635,,,
2023-01-08,143216,49.653,24.432,994.82,70.991,,,
2022-10-22,143216,35.665,65.394,972.757,40.8445,,,
2023-03-29,143216,33.643,33.794,996.972,13.497,,,
2023-03-28,143216,31.866,38.244,997.172,9.3765,,,
2022-11-01,143216,30.497,62.318,984.42,15.619,,,
2023-03-01,143216,54.994,42.893,977.961,13.061,,,
2023-03-17,143216,40.694,29.168,982.719,3.7565,,,
2023-01-27,143216,51.885,30.628,974.907,14.0955,,,
2023-03-10,143216,56.365,39.461,994.758,3.218,,,
2023-02-22,143216,52.965,25.307,983.005,2.4025,,,
2022-10-25,143216,43.955,53.807,978.7,2.1645,,,
2023-03-25,143216,31.529,47.457,979.203,11.3705,,,
2022-10-29,143216,39.262,61.56,993.897,13.271,,,
2022-10-30,143216,39.018,62.019,987.602,18.214,,,
2023-01-25,143216,55.698,37.099,983.857,34.483000000000004,,,
2023-01-30,143216,35.443,13.558,1001.87,6.506,,,
2022-12-24,143216,40.731,11.433,991.831,1.7269999999999999,,,
2023-02-05,143216,50.61,34.403,983.983,28.735999999999997,,,
2022-12-18,143216,42.892,23.1,990.42,4.603999999999999,,,
2023-02-26,143216,39.692,30.774,985.477,15.359,,,
2022-11-03,143216,46.678,68.371,981.208,16.0385,,,
2022-12-21,143216,40.812,9.392,1002.052,9.905000000000001,,,
2022-11-26,143216,38.775,51.761,980.893,3.8505000000000003,,,
2023-03-27,143216,29.704,43.714,993.732,7.6485,,,
2023-02-02,143216,41.192,22.685,993.077,22.424500000000002,,,
2022-11-23,143216,48.56,43.303,987.936,51.457499999999996,,,
2023-01-16,143216,60.232,43.822,972.852,20.511499999999998,,,
2023-01-05,143216,57.964,37.71,983.661,6.348,,,
2023-03-02,143216,49.962,34.072,987.227,7.9185,,,
2022-11-24,143216,56.335,47.997,988.154,37.666,,,
2022-10-21,143216,34.771,62.386,972.551,27.761499999999998,,,
2022-10-20,143216,26.06,54.89,979.586,9.231000000000002,,,
2023-02-18,143216,51.088,37.529,987.465,16.395,,,
2023-01-06,143216,50.631,29.46,991.714,25.396,,,
2022-12-30,143216,47.469,33.986,984.154,15.8545,,,
2023-02-27,143216,52.796,40.145,969.45,16.9125,,,
2023-01-11,143216,58.764,39.528,981.733,96.49799999999999,,,
2022-12-29,143216,56.662,43.979,972.721,30.6165,,,
2023-03-16,143216,56.497,47.576,975.18,18.2755,,,
2023-01-13,143216,50.303,31.576,1000.076,11.8595,,,
2022-12-26,143216,41.626,18.308,993.916,5.906499999999999,,,
2022-11-06,143216,49.043,50.719,974.904,6.811,,,
